AGENCIA,AGENTE,SECCION_CENSAL,PROYECTO,DAT_ID,CUALI,PROVINCIA,MUNICIPIO,IDDIR,CALLE,NUMERO,DIRECCION,INFOBEL 2014
SOLIVESA, ,2305001002,,851000000170388,0 D     ,,JAEN,35937491,CL JOAQUIN COSTA,10," esc , planta 00,puerta ",
SOLIVESA, ,2305001002,,851000000170413,0 C     ,,JAEN,15937516,CL JOAQUIN COSTA,8," esc , planta 00,puerta ",
SOLIVESA, ,2305001002,,851000000170389,1 C     ,,JAEN,45937492,CL JOAQUIN COSTA,12," esc , planta 00,puerta ",
SOLIVESA, ,2305001002,,851000000170403,1 D     ,,JAEN,95937506,CL JOAQUIN COSTA,5," esc , planta 1,puerta IZQ",
SOLIVESA, ,2305001002,,851000000170402,1 C     ,,JAEN,85937505,CL JOAQUIN COSTA,4," esc , planta 2,puerta ",
SOLIVESA, ,2305001002,,851000000170400,0 C     ,,JAEN,65937503,CL JOAQUIN COSTA,3," esc , planta BJ,puerta ",
SOLIVESA, ,2305001002,,851000000170397,1 D     ,,JAEN,35937500,CL JOAQUIN COSTA,2," esc , planta BJ,puerta IZQ",
SOLIVESA, ,2305001002,,851000000170391,0 C     ,,JAEN,65937494,CL JOAQUIN COSTA,1," esc , planta 00,puerta ",
SOLIVESA, ,2305001002,,851000000170390,1 E     ,,JAEN,55937493,CL JOAQUIN COSTA,14," esc , planta 00,puerta ",
SOLIVESA, ,2305001002,,851000000170411,0 C     ,,JAEN,85937514,CL JOAQUIN COSTA,6," esc , planta 00,puerta ",
SOLIVESA, ,2305001002,,851000000170412,1 D     ,,JAEN,95937515,CL JOAQUIN COSTA,7," esc , planta 00,puerta ",
SOLIVESA, ,1808703034,,851000000263919,0 D     ,,GRANADA,56031093,CL JOAQUINA EGUARAS,35," esc , planta 1,puerta A",
SOLIVESA, ,1808703034,,851000000263913,2 D     ,,GRANADA,86031087,CL JOAQUINA EGUARAS,33," esc , planta BJ,puerta B",
SOLIVESA, ,1808703034,,851000000263895,1 D     ,,GRANADA,86031069,CL JOAQUINA EGUARAS,31," esc , planta 2,puerta C",
SOLIVESA, ,1808703034,,851000000263939,1 C     ,,GRANADA,76031113,CL JOAQUINA EGUARAS,37," esc , planta 3,puerta B",
SOLIVESA, ,4625012038,,211000000590876,1 E     ,VALENCIA,VALENCIA,1600643,CL FRANCISCO BALDOMA,13," esc , planta 6,puerta 21",
SOLIVESA, ,4625012038,,210006200800001,1 C     ,VALENCIA,VALENCIA,436151,CL FRANCISCO BALDOMA,12," esc , planta 00,puerta IZ",
SOLIVESA, ,4625012038,,211000000592578,1 C     ,VALENCIA,VALENCIA,1670757,CL FRANCISCO BALDOMA,9," esc D, planta 8,puerta 15",
SOLIVESA, ,4625012038,,211000000570035,2 C     ,VALENCIA,VALENCIA,2038644,CL FRANCISCO BALDOMA,7," esc , planta 1,puerta 3",
SOLIVESA, ,4625012038,,211000000570016,2 D     ,VALENCIA,VALENCIA,2039105,CL FRANCISCO BALDOMA,5," esc , planta 3,puerta 9",
SOLIVESA, ,1808706012,,851000000264020,1 C     ,,GRANADA,76031194,CL JORGE DE TORRES,1," esc , planta 3,puerta C",
SOLIVESA, ,1808706012,,851000000264047,1 D     ,,GRANADA,76031221,CL JORGE DE TORRES,3," esc , planta 3,puerta F",
SOLIVESA, ,2305002007,,851000000170591,1 C     ,,JAEN,85937694,CL JORGE MORALES,10," esc , planta 2,puerta C",
SOLIVESA, ,2305002007,,851000000170636,0 B     ,,JAEN,85937739,CL JORGE MORALES,21," esc , planta 3,puerta F",
SOLIVESA, ,2305002007,,851000000170630,1 D     ,,JAEN,25937733,CL JORGE MORALES,20," esc , planta BJ,puerta ",
SOLIVESA, ,2305002007,,851000000170623,1 C     ,,JAEN,45937726,CL JORGE MORALES,19," esc , planta BJ,puerta A",
SOLIVESA, ,2305002007,,851000000170617,1 D     ,,JAEN,75937720,CL JORGE MORALES,18," esc , planta 3,puerta IZQ",
SOLIVESA, ,2305002007,,851000000170604,1 D     ,,JAEN,35937707,CL JORGE MORALES,13," esc , planta 2,puerta IZQ",
SOLIVESA, ,2305002007,,851000000170600,0 C     ,,JAEN,85937703,CL JORGE MORALES,12," esc , planta 2,puerta ",
SOLIVESA, ,2305002007,,851000000170714,1 D     ,,JAEN,55937817,CL JORGE MORALES,8," esc , planta 3,puerta C",
SOLIVESA, ,2305002007,,851000000170665,1 C     ,,JAEN,15937768,CL JORGE MORALES,3," esc , planta BJ,puerta DCH",
SOLIVESA, ,2305002007,,851000000170649,1 C     ,,JAEN,35937752,CL JORGE MORALES,26," esc , planta 2,puerta G",
SOLIVESA, ,2305002007,,851000000170626,1 D     ,,JAEN,75937729,CL JORGE MORALES,1," esc , planta 3,puerta A",
SOLIVESA, ,2305002007,,851000000170684,1 D     ,,JAEN,25937787,CL JORGE MORALES,6-2," esc , planta 2,puerta 13",
SOLIVESA, ,2305002007,,851000000170678,1 D     ,,JAEN,55937781,CL JORGE MORALES,6-1," esc , planta 4,puerta 19",
SOLIVESA, ,2305002007,,971000003849317, ,,JAEN,39651673,CL JORGE MORALES,4," esc , planta 00,puerta 1",
SOLIVESA, ,2305002007,,851000005614578,0 D     ,,JAEN,19621558,CL JORGE MORALES,15," esc , planta 00,puerta B",
SOLIVESA, ,2305002007,,851000000170658,0 D     ,,JAEN,35937761,CL JORGE MORALES,27," esc , planta 00,puerta ",
SOLIVESA, ,2305002007,,851000000170598,0 D     ,,JAEN,65937701,CL JORGE MORALES,11," esc , planta 00,puerta ",
SOLIVESA, ,2305002007,,851000000170715,1 D     ,,JAEN,65937818,CL JORGE MORALES,9," esc , planta 00,puerta ",
SOLIVESA, ,2305002007,,851000000170608,1 C     ,,JAEN,75937711,CL JORGE MORALES,14," esc , planta 00,puerta ",
SOLIVESA, ,2305002007,,851000000210257,0 D     ,,JAEN,25977360,CL JORGE MORALES,24," esc , planta 00,puerta ",
SOLIVESA, ,2305002007,,851000000210277,1 D     ,,JAEN,45977380,CL JORGE MORALES,23," esc , planta 1,puerta C",
SOLIVESA, ,2305002007,,851000000170642,1 D     ,,JAEN,55937745,CL JORGE MORALES,22," esc , planta 00,puerta ",
SOLIVESA, ,4625012038,,210006210300022,1 C     ,VALENCIA,VALENCIA,437291,CL FRANCISCO BALDOMA,48," esc B, planta 02,puerta 05",
SOLIVESA, ,4625012038,,211000000644841,1 C     ,VALENCIA,VALENCIA,32198846,CL FRANCISCO BALDOMA,46," esc , planta 00,puerta 00",
SOLIVESA, ,4625012038,,210006211100014,1 C     ,VALENCIA,VALENCIA,440980,CL FRANCISCO BALDOMA,44," esc , planta 7,puerta 13",
SOLIVESA, ,4625012014,,211000000486584,0 F     ,VALENCIA,VALENCIA,LUIS FALCON CL.,CL FRANCISCO BALDOMA,32," esc , planta 03,puerta 06",
SOLIVESA, ,4625012014,,211000000486545,1 F     ,VALENCIA,VALENCIA,1021522,CL FRANCISCO BALDOMA,38," esc , planta 03,puerta 10",
SOLIVESA, ,4625012014,,211000000486569,1 F     ,VALENCIA,VALENCIA,1017947,CL FRANCISCO BALDOMA,34," esc , planta 00,puerta DR",
SOLIVESA, ,4625012014,,211000000571370,1 D     ,VALENCIA,VALENCIA,1371192,CL FRANCISCO BALDOMA,25," esc , planta 00,puerta 2",
SOLIVESA, ,4625012014,,211000000566215,1 C     ,VALENCIA,VALENCIA,1256039,CL FRANCISCO BALDOMA,27," esc , planta 03,puerta 08",
SOLIVESA, ,4625012014,,211000000486677,0 D     ,VALENCIA,VALENCIA,1021448,CL FRANCISCO BALDOMA,30," esc , planta 03,puerta 08",
SOLIVESA, ,3003001016,,410000031800008,2 C     ,,MURCIA,24727,CL JOSE BALLESTER,3," esc , planta 2,puerta C",
SOLIVESA, ,3003001016,,410000031300017,1 C     ,,MURCIA,24631,CL JOSE BALLESTER,4," esc , planta 6,puerta A",
SOLIVESA, ,3003001016,,410000032200008,1 D     ,,MURCIA,187042,CL JOSE BALLESTER,1," esc , planta 00,puerta B2",
SOLIVESA, ,3003001016,,410000031700022,1 E     ,,MURCIA,24716,CL JOSE BALLESTER,2," esc , planta 6,puerta C",
SOLIVESA, ,3003001016,,411000000367286,0 C     ,,MURCIA,1060827,CL JOSE BALLESTER,5," esc , planta 00,puerta B",
SOLIVESA, ,3003001016,,410000036400019,1 C     ,,MURCIA,187058,CL JOSE BALLESTER,6," esc , planta 00,puerta B5",
SOLIVESA, ,4625011009,,211000000632253,1 C     ,VALENCIA,VALENCIA,2606663,CL FRANCISCO BALDOMA,3," esc , planta 9,puerta 37",
SOLIVESA, ,1100401004,,711000000016651,1 C     ,,ALGECIRAS,819988,CL JOSE CARLOS DE LUNA,5," esc , planta 6,puerta A",
SOLIVESA, ,1100401004,,711000000017042,1 D     ,,ALGECIRAS,928522,CL JOSE CARLOS DE LUNA,2," esc , planta 6,puerta A",
SOLIVESA, ,1100401004,,711000000016630,1 C     ,,ALGECIRAS,819336,CL JOSE CARLOS DE LUNA,3," esc , planta 3,puerta D",
SOLIVESA, ,1100401004,,711000000016618,1 D     ,,ALGECIRAS,818457,CL JOSE CARLOS DE LUNA,7," esc , planta 2,puerta A",
SOLIVESA, ,1100401004,,711000000811402, C     ,,ALGECIRAS,59794587,CL JOSE CARLOS DE LUNA,6," esc , planta 00,puerta 1",
SOLIVESA, ,1100401004,,711000354351702,1 D     ,,ALGECIRAS,1283959,CL JOSE CARLOS DE LUNA,1," esc , planta 00,puerta D",
SOLIVESA, ,4109103005,,771000000421323,1 D     ,,SEVILLA,45438856,CL JOSE DE LA CAMARA,3,"P3 esc , planta 1,puerta B",
SOLIVESA, ,4109103005,,771000000491893,1 C     ,,SEVILLA,35419478,CL JOSE DE LA CAMARA,1," esc , planta 3,puerta B",
SOLIVESA, ,4109103005,,771000000491920,1 C     ,,SEVILLA,35419505,CL JOSE DE LA CAMARA,3-5," esc , planta 2,puerta B1",
SOLIVESA, ,4109103005,,771000000491903,1 D     ,,SEVILLA,45419488,CL JOSE DE LA CAMARA,2," esc , planta 1,puerta IZQ",
SOLIVESA, ,0203703003,,551000000069846,1 D     ,ALBACETE,HELLIN,50030001,CL JOSE GARCIA,4," esc , planta 00,puerta DR",
SOLIVESA, ,0203703003,,551000000069847,1 D     ,ALBACETE,HELLIN,60030002,CL JOSE GARCIA,6," esc , planta 00,puerta 1",
SOLIVESA, ,4625012038,,211000000625898,1 D     ,VALENCIA,VALENCIA,2521638,CL FRANCISCO BALDOMA,7," esc , planta 3,puerta 3",
SOLIVESA, ,1808706012,,851000000264119,1 D     ,,GRANADA,76031293,CL JOSE MARIA GARRIDO LOPERA,2," esc , planta 2,puerta C",
SOLIVESA, ,1808706012,,851000000264144,1 D     ,,GRANADA,56031318,CL JOSE MARIA GARRIDO LOPERA,1," esc , planta 2,puerta C",
SOLIVESA, ,1808706012,,851000000264219,1 D     ,,GRANADA,86031393,CL JOSE MARIA GARRIDO LOPERA,9," esc , planta 3,puerta C",
SOLIVESA, ,1808706012,,851000000264196,1 F     ,,GRANADA,36031370,CL JOSE MARIA GARRIDO LOPERA,7," esc , planta 3,puerta D",
SOLIVESA, ,1808706012,,851000000264178,1 C     ,,GRANADA,36031352,CL JOSE MARIA GARRIDO LOPERA,6," esc , planta 5,puerta D",
SOLIVESA, ,1808706025,,851000000059481,1 C     ,,GRANADA,45826585,CL JOSE TAMAYO,16," esc , planta 3,puerta D",
SOLIVESA, ,1808706025,,851000000059447,1 E     ,,GRANADA,65826551,CL JOSE TAMAYO,14," esc , planta 3,puerta C",
SOLIVESA, ,1808706025,,851000000059394,1 D     ,,GRANADA,75826498,CL JOSE TAMAYO,10," esc , planta 1,puerta D",
SOLIVESA, ,1808706025,,851000000059576,0 D     ,,GRANADA,95826680,CL JOSE TAMAYO,8," esc , planta 2,puerta D",
SOLIVESA, ,1808706025,,851000000059531,1 D     ,,GRANADA,95826635,CL JOSE TAMAYO,18-2," esc , planta BJ,puerta E",
SOLIVESA, ,1808706025,,851000000059417,1 D     ,,GRANADA,35826521,CL JOSE TAMAYO,12,"P2 esc , planta 1,puerta A",
SOLIVESA, ,2305002007,,851000000215505,1 D     ,,JAEN,35982608,CL JOSEFA SEGOVIA,3," esc , planta 2,puerta DCH",
SOLIVESA, ,2305002007,,851000000170856,1 D     ,,JAEN,35937959,CL JOSEFA SEGOVIA,13," esc , planta 00,puerta ",
SOLIVESA, ,2305002007,,851000000216379,0 D     ,,JAEN,45983482,CL JOSEFA SEGOVIA,1," esc , planta 2,puerta IZQ",
SOLIVESA, ,2305002007,,851000000170895,1 D     ,,JAEN,65937998,CL JOSEFA SEGOVIA,9," esc , planta 3,puerta IZQ",
SOLIVESA, ,2305002007,,851000000170850,2 B     ,,JAEN,65937953,CL JOSEFA SEGOVIA,11," esc , planta 2,puerta C",
SOLIVESA, ,2305002007,,851000000170889,1 D     ,,JAEN,95937992,CL JOSEFA SEGOVIA,7," esc , planta 00,puerta ",
SOLIVESA, ,0306505002,,221000000284723,1 C     ,,ELCHE,2201550,CL JOSEP MARIA BUCH,4," esc , planta 7,puerta IZ",
SOLIVESA, ,0306505002,,221000000080737,1 C     ,,ELCHE,2200767,CL JOSEP MARIA BUCH,10," esc 1, planta 4,puerta IZ",
SOLIVESA, ,0306505002,,221000000080721,1 D     ,,ELCHE,2199863,CL JOSEP MARIA BUCH,8," esc 1, planta 1,puerta 1",
SOLIVESA, ,0306505002,,221000000080464,1 D     ,,ELCHE,1999969,CL JOSEP MARIA BUCH,3," esc 1, planta 6,puerta 1",
SOLIVESA, ,0306505002,,221000000080454,1 D     ,,ELCHE,1999829,CL JOSEP MARIA BUCH,5," esc 1, planta 5,puerta 2",
SOLIVESA, ,4109103004,,771000000588622, C     ,,SEVILLA,75617086,CL JUAN ANTONIO CAVESTANY,7," esc , planta 1,puerta B",
SOLIVESA, ,4109103004,,991000000894821,1 F     ,,SEVILLA,22664135,CL JUAN ANTONIO CAVESTANY,11," esc , planta 00,puerta 1",
SOLIVESA, ,4109103004,,771000000588588,1 E     ,,SEVILLA,95617052,CL JUAN ANTONIO CAVESTANY,1," esc , planta 5,puerta D",
SOLIVESA, ,4109103004,,771000000588645,1 C     ,,SEVILLA,35617109,CL JUAN ANTONIO CAVESTANY,9," esc , planta 1,puerta 1",
SOLIVESA, ,4109103004,,771000000588655,1 F     ,,SEVILLA,45617119,CL JUAN ANTONIO CAVESTANY,8," esc , planta BJ,puerta IZQ",
SOLIVESA, ,4109103004,,771000000643499,1 D     ,,SEVILLA,25672206,CL JUAN ANTONIO CAVESTANY,21," esc , planta 3,puerta D",
SOLIVESA, ,4625012014,,211000000566256,1 F     ,VALENCIA,VALENCIA,1256027,CL FRANCISCO BALDOMA,26," esc , planta 03,puerta 03",
SOLIVESA, ,4625012014,,211000000486641,1 F     ,VALENCIA,VALENCIA,1021062,CL FRANCISCO BALDOMA,4," esc , planta 03,puerta 05",
SOLIVESA, ,4625012014,,211000000667237,1 C     ,VALENCIA,VALENCIA,10029645,CL FRANCISCO BALDOMA,10,"D esc , planta 1,puerta 2",
SOLIVESA, ,4625012014,,211000000667231,0 E     ,VALENCIA,VALENCIA,40029639,CL FRANCISCO BALDOMA,8," esc , planta 3,puerta 6",
SOLIVESA, ,4625012014,,211000000566248,1 C     ,VALENCIA,VALENCIA,1256004,CL FRANCISCO BALDOMA,22," esc , planta 01,puerta 02",
SOLIVESA, ,4625012014,,211000000486668,0 C     ,VALENCIA,VALENCIA,1020119,CL FRANCISCO BALDOMA,2," esc , planta 02,puerta 02",
SOLIVESA, ,4625012014,,211000000486619,1 D     ,VALENCIA,VALENCIA,1018365,CL FRANCISCO BALDOMA,6," esc , planta 00,puerta 00",
SOLIVESA, ,4625012014,,211000000601012,1 C     ,VALENCIA,VALENCIA,1866416,CL FRANCISCO BALDOMA,14," esc , planta 1,puerta 2",
SOLIVESA, ,4625012014,,211000000566262,1 C     ,VALENCIA,VALENCIA,1256029,CL FRANCISCO BALDOMA,16," esc , planta 3,puerta 05",
SOLIVESA, ,4625012014,,211000000566258,0 D     ,VALENCIA,VALENCIA,1256014,CL FRANCISCO BALDOMA,18," esc , planta 02,puerta 02",
SOLIVESA, ,4625012014,,211000000599202,1 F     ,VALENCIA,VALENCIA,1822491,CL FRANCISCO BALDOMA,24," esc , planta 3,puerta 5",
SOLIVESA, ,1808706012,,851000000264702,1 D     ,,GRANADA,56031876,CL JUAN DE ECHEVARRIA,3," esc , planta 1,puerta D",
SOLIVESA, ,1808706012,,851000000264755,1 E     ,,GRANADA,46031929,CL JUAN DE ECHEVARRIA,8," esc , planta 1,puerta C",
SOLIVESA, ,1808706012,,851000000264676,1 D     ,,GRANADA,66031850,CL JUAN DE ECHEVARRIA,2," esc , planta 2,puerta D",
SOLIVESA, ,1808706012,,851000000264738,1 D     ,,GRANADA,56031912,CL JUAN DE ECHEVARRIA,7," esc , planta 4,puerta D",
SOLIVESA, ,4109103004,,771000000589543,1 D     ,,SEVILLA,15618007,CL JUAN DE VERA,17," esc , planta 1,puerta DCH",
SOLIVESA, ,4109103004,,771000000589532,1 B     ,,SEVILLA,85617996,CL JUAN DE VERA,15," esc , planta 2,puerta DCH",
SOLIVESA, ,4109103004,,771000000589549,0 D     ,,SEVILLA,75618013,CL JUAN DE VERA,8," esc , planta 2,puerta A",
SOLIVESA, ,4109103004,,771000000589524,1 D     ,,SEVILLA,95617988,CL JUAN DE VERA,13," esc , planta 1,puerta DCH",
SOLIVESA, ,4109103004,,771000000589522,1 D     ,,SEVILLA,75617986,CL JUAN DE VERA,12," esc , planta 1,puerta ",
SOLIVESA, ,4109103004,,771000000589538,1 D     ,,SEVILLA,55618002,CL JUAN DE VERA,16," esc , planta 1,puerta ",
SOLIVESA, ,4109103004,,771000000589544,0 D     ,,SEVILLA,25618008,CL JUAN DE VERA,18," esc , planta 1,puerta ",
SOLIVESA, ,4109103004,,771000000589545,1 D     ,,SEVILLA,35618009,CL JUAN DE VERA,7," esc , planta 1,puerta ",
SOLIVESA, ,4109103004,,771000000589554,1 D     ,,SEVILLA,35618018,CL JUAN DE VERA,9," esc , planta 1,puerta ",
SOLIVESA, ,4109103004,,771000000589521,1 D     ,,SEVILLA,65617985,CL JUAN DE VERA,11," esc , planta 1,puerta ",
SOLIVESA, ,4109103005,,771000000589650,1 D     ,,SEVILLA,95618114,CL JUAN DE ZOYAS,6,"P3 esc , planta 1,puerta C",
SOLIVESA, ,4109103005,,771000000455100,1 D     ,,SEVILLA,45472633,CL JUAN DE ZOYAS,5," esc , planta 3,puerta D",
SOLIVESA, ,4109103005,,771000000584981,1 D     ,,SEVILLA,25613445,CL JUAN DE ZOYAS,1,"B esc , planta 4,puerta A",
SOLIVESA, ,0203703003,,551000000072255,1 E     ,ALBACETE,HELLIN,20032410,CL JUAN FAJARDO,46," esc , planta 00,puerta 1",
SOLIVESA, ,0203703003,,551000000072252,0 C     ,ALBACETE,HELLIN,80032407,CL JUAN FAJARDO,38," esc , planta 00,puerta 1",
SOLIVESA, ,0203703003,,551000000072256,0 C     ,ALBACETE,HELLIN,30032411,CL JUAN FAJARDO,24," esc , planta 00,puerta 1",
SOLIVESA, ,0203703003,,551000000072240,0 D     ,ALBACETE,HELLIN,50032395,CL JUAN FAJARDO,28," esc , planta 00,puerta 1",
SOLIVESA, ,0203703003,,551000000072241,0 F     ,ALBACETE,HELLIN,60032396,CL JUAN FAJARDO,26," esc , planta 1,puerta 1",
SOLIVESA, ,0203703003,,551000000072245,0 C     ,ALBACETE,HELLIN,10032400,CL JUAN FAJARDO,32," esc , planta 00,puerta 1",
SOLIVESA, ,0203703003,,551000000072239,0 E     ,ALBACETE,HELLIN,40032394,CL JUAN FAJARDO,30," esc , planta 00,puerta 1",
SOLIVESA, ,0203703003,,551000000072244,1 D     ,ALBACETE,HELLIN,90032399,CL JUAN FAJARDO,50," esc , planta 00,puerta 1",
SOLIVESA, ,0203703003,,551000000072246,1 D     ,ALBACETE,HELLIN,20032401,CL JUAN FAJARDO,34," esc , planta 00,puerta 1",
SOLIVESA, ,0203703003,,551000000072250,0 D     ,ALBACETE,HELLIN,60032405,CL JUAN FAJARDO,44," esc , planta 00,puerta 1",
SOLIVESA, ,0203703003,,551000000072251,0 F     ,ALBACETE,HELLIN,70032406,CL JUAN FAJARDO,36," esc , planta 00,puerta 1",
SOLIVESA, ,1100401022,NEXT_4B,711000354357751, ,,ALGECIRAS,1657827,CL JUAN PEREZ ARRIETE,25," esc , planta 00,puerta B",
SOLIVESA, ,1100401022,,711000000010186,1 C     ,,ALGECIRAS,774632,CL JUAN PEREZ ARRIETE,29," esc 2, planta 1,puerta G",
SOLIVESA, ,1100401022,,711000000187322,2 C     ,,ALGECIRAS,1840322,CL JUAN PEREZ ARRIETE,33," esc , planta 3,puerta D",
SOLIVESA, ,1100401022,,711000000187296,0 E     ,,ALGECIRAS,1840290,CL JUAN PEREZ ARRIETE,31," esc , planta 1,puerta B",
SOLIVESA, ,1100401022,NEXT_4B,931000004990469, ,,ALGECIRAS,30195822,CL JUAN PEREZ ARRIETE,17," esc , planta 4,puerta E",
SOLIVESA, ,1100401022,,711000000212644,0 C     ,,ALGECIRAS,2223917,CL JUAN PEREZ ARRIETE,35," esc , planta 00,puerta B",
SOLIVESA, ,1100401022,,711000354357920,1 C     ,,ALGECIRAS,1658331,CL JUAN PEREZ ARRIETE,21,"A esc , planta 1,puerta C",
SOLIVESA, ,1100401022,,711000000010053,1 C     ,,ALGECIRAS,818398,CL JUAN PEREZ ARRIETE,27," esc , planta 2,puerta L",
SOLIVESA, ,2305003002,,851000000171017,0 D     ,,JAEN,25938120,CL JUAN RINCON,25," esc , planta 00,puerta A",
SOLIVESA, ,2305003002,,851000000171015,1 D     ,,JAEN,95938118,CL JUAN RINCON,23," esc , planta BJ,puerta ",
SOLIVESA, ,2305003002,,851000000171016,1 D     ,,JAEN,15938119,CL JUAN RINCON,24," esc , planta BJ,puerta ",
SOLIVESA, ,2305003002,,851000000171014,1 D     ,,JAEN,85938117,CL JUAN RINCON,22," esc , planta BJ,puerta ",
SOLIVESA, ,2305003002,,851000000171023,1 D     ,,JAEN,85938126,CL JUAN RINCON,31," esc , planta BJ,puerta ",
SOLIVESA, ,2305003002,,851000000171019,1 D     ,,JAEN,45938122,CL JUAN RINCON,28," esc , planta BJ,puerta ",
SOLIVESA, ,2305003002,,851000000171018,0 C     ,,JAEN,35938121,CL JUAN RINCON,27," esc , planta BJ,puerta ",
SOLIVESA, ,2305003002,,851000000171010,0 D     ,,JAEN,45938113,CL JUAN RINCON,19," esc , planta BJ,puerta ",
SOLIVESA, ,2305003002,,851000000171022,1 D     ,,JAEN,75938125,CL JUAN RINCON,30," esc , planta BJ,puerta ",
SOLIVESA, ,2305003001,,851000000206997,0 D     ,,JAEN,95974100,CL JUAN RINCON,18," esc , planta BJ,puerta ",
SOLIVESA, ,2305003001,,851000000171009,0 D     ,,JAEN,35938112,CL JUAN RINCON,17," esc , planta BJ,puerta ",
SOLIVESA, ,2305003001,,851000000171007,0 F     ,,JAEN,15938110,CL JUAN RINCON,16," esc , planta 1,puerta 1",
SOLIVESA, ,2305003001,,851000000171006,0 F     ,,JAEN,95938109,CL JUAN RINCON,15," esc , planta BJ,puerta ",
SOLIVESA, ,2305003001,,851000000171002,1 D     ,,JAEN,55938105,CL JUAN RINCON,12," esc , planta BJ,puerta ",
SOLIVESA, ,2305003001,,851000000171034,0 C     ,,JAEN,15938137,CL JUAN RINCON,9," esc , planta BJ,puerta ",
SOLIVESA, ,2305003001,,851000000171032,0 D     ,,JAEN,85938135,CL JUAN RINCON,8," esc , planta 1,puerta ",
SOLIVESA, ,2305003001,,851000000171030,0 D     ,,JAEN,65938133,CL JUAN RINCON,6," esc , planta BJ,puerta ",
SOLIVESA, ,2305003001,,851000000171027,0 D     ,,JAEN,35938130,CL JUAN RINCON,5," esc , planta BJ,puerta ",
SOLIVESA, ,2305003001,,851000000171025,0 C     ,,JAEN,15938128,CL JUAN RINCON,3," esc , planta BJ,puerta ",
SOLIVESA, ,2305003001,,851000000171021,1 D     ,,JAEN,65938124,CL JUAN RINCON,2," esc , planta BJ,puerta ",
SOLIVESA, ,2305003001,,851000000171011,0 C     ,,JAEN,55938114,CL JUAN RINCON,1," esc , planta BJ,puerta ",
SOLIVESA, ,2305003001,,851000000171004,1 D     ,,JAEN,75938107,CL JUAN RINCON,14," esc , planta BJ,puerta ",
SOLIVESA, ,2305003001,,851000000171003,1 D     ,,JAEN,65938106,CL JUAN RINCON,13," esc , planta BJ,puerta ",
SOLIVESA, ,2305003001,,851000000171000,0 C     ,,JAEN,35938103,CL JUAN RINCON,10," esc , planta BJ,puerta ",
SOLIVESA, ,4109103005,,771000000591225,1 D     ,,SEVILLA,95619689,CL JUAN SIERRA,3," esc , planta 3,puerta A",
SOLIVESA, ,1808703034,,851000000075514,0 D     ,,GRANADA,85842618,CL JUAN VAZQUEZ,55," esc , planta 00,puerta ",
SOLIVESA, ,1808703034,,851000000075510,0 C     ,,GRANADA,45842614,CL JUAN VAZQUEZ,47," esc , planta 00,puerta ",
SOLIVESA, ,1808703034,,851000000075508,0 D     ,,GRANADA,25842612,CL JUAN VAZQUEZ,43," esc , planta 00,puerta ",
SOLIVESA, ,1808703034,,851000000075516,0 C     ,,GRANADA,15842620,CL JUAN VAZQUEZ,59," esc , planta 00,puerta ",
SOLIVESA, ,1808703034,,851000000075515,0 D     ,,GRANADA,95842619,CL JUAN VAZQUEZ,57," esc , planta 00,puerta ",
SOLIVESA, ,1808703034,,851000000075512,0 C     ,,GRANADA,65842616,CL JUAN VAZQUEZ,51," esc , planta 00,puerta ",
SOLIVESA, ,1808703034,,851000000075509,0 D     ,,GRANADA,35842613,CL JUAN VAZQUEZ,45," esc , planta 00,puerta ",
SOLIVESA, ,1808703034,,851000000075517,1 D     ,,GRANADA,25842621,CL JUAN VAZQUEZ,61," esc , planta 00,puerta ",
SOLIVESA, ,1100401003,,711000000020224,1 C     ,,ALGECIRAS,927669,CL JUAN XXIII,4," esc , planta 3,puerta I",
SOLIVESA, ,1100401003,,711000354355484,1 C     ,,ALGECIRAS,1475786,CL JUAN XXIII,2," esc , planta 3,puerta DR",
SOLIVESA, ,1100401003,,711000000020276,1 D     ,,ALGECIRAS,927553,CL JUAN XXIII,6," esc , planta 3,puerta D",
SOLIVESA, ,2305001001,,851000000171142,1 D     ,,JAEN,15938245,CL JULIO ANGEL,3," esc , planta 2,puerta IZQ",
SOLIVESA, ,2305001001,,851000000171154,1 C     ,,JAEN,45938257,CL JULIO ANGEL,5," esc , planta BJ,puerta C",
SOLIVESA, ,2305001001,,851000000171136,0 E     ,,JAEN,45938239,CL JULIO ANGEL,1," esc , planta 3,puerta ",
SOLIVESA, ,3003001019,,410000038900024,1 F     ,,MURCIA,187120,CL JUNTERONES,8," esc 1, planta EN,puerta E1",
SOLIVESA, ,3003001023,,410000033300023,1 D     ,,MURCIA,24946,CL JUNTERONES,4," esc , planta 6,puerta I",
SOLIVESA, ,3003001023,,410000038700012,1 C     ,,MURCIA,187073,CL JUNTERONES,6," esc , planta 5,puerta B",
SOLIVESA, ,3003001023,,410000801000017,1 D     ,,MURCIA,135898,CL JUNTERONES,11," esc , planta 7,puerta B",
SOLIVESA, ,4109103004,,771000000421924,1 D     ,,SEVILLA,25439457,CL JUPITER,27,"C esc , planta 2,puerta F",
SOLIVESA, ,4109103004,,771000000591768,1 C     ,,SEVILLA,35620232,CL JUPITER,14," esc , planta BJ,puerta IZQ",
SOLIVESA, ,4109103004,,771000000591713,1 D     ,,SEVILLA,25620177,CL JUPITER,10," esc , planta BJ,puerta DCH",
